chr1	1180533	1180553	TTLL10	TTLL10	matched
chr1	1182402	1182422	TTLL10	TTLL10	matched
chr1	1183001	1183021	TTLL10	TTLL10	matched
chr1	1204208	1204228	TNFRSF18	TNFRSF18	matched
chr1	1204445	1204465	TNFRSF18	TNFRSF18	matched
chr1	1205437	1205457	TNFRSF18	TNFRSF18	matched
chr1	1206375	1206395	TNFRSF18	TNFRSF18	matched
chr1	1212076	1212096	TNFRSF4	TNFRSF4	matched
chr1	1212659	1212679	TNFRSF4	TNFRSF4	matched
chr1	1213661	1213681	TNFRSF4	TNFRSF4	matched
chr1	1213730	1213750	TNFRSF4	TNFRSF4	matched
chr1	1218885	1218905	SDF4	SDF4	matched
chr1	1223267	1223287	SDF4	SDF4	matched
chr1	1228603	1228623	SDF4	SDF4	matched
chr1	1228643	1228663	SDF4	SDF4	matched
chr1	1232394	1232414	B3GALT6	B3GALT6	matched
chr1	1232655	1232675	B3GALT6	B3GALT6	matched
chr1	1232723	1232743	B3GALT6	B3GALT6	matched
chr1	1232902	1232922	B3GALT6	B3GALT6	matched
chr1	1243483	1243503	FAM132A	C1QTNF12	not_matched
chr1	1243981	1244001	FAM132A	C1QTNF12	not_matched
chr1	1244229	1244249	FAM132A	C1QTNF12	not_matched
chr1	1244434	1244454	FAM132A	C1QTNF12	not_matched
chr1	1257227	1257247	UBE2J2	UBE2J2	matched
chr1	1263334	1263354	UBE2J2	UBE2J2	matched
chr1	1267858	1267878	UBE2J2	UBE2J2	matched
chr1	1267947	1267967	UBE2J2	UBE2J2	matched
chr1	1286103	1286123	SCNN1D	SCNN1D	matched
chr1	1286256	1286276	SCNN1D	SCNN1D	matched
chr1	1287137	1287157	SCNN1D	SCNN1D	matched
chr1	1287538	1287558	SCNN1D	SCNN1D	matched
chr1	1295903	1295923	ACAP3	ACAP3	matched
chr1	1297820	1297840	ACAP3	ACAP3	matched
chr1	1298649	1298669	ACAP3	ACAP3	matched
chr1	1302941	1302961	ACAP3	ACAP3	matched
chr1	1308685	1308705	PUSL1	PUSL1	matched
chr1	1309092	1309112	PUSL1	PUSL1	matched
chr1	1309536	1309556	PUSL1	PUSL1	matched
chr1	1309779	1309799	PUSL1	PUSL1	matched
chr1	1313881	1313901	CPSF3L	INTS11	not_matched
chr1	1315399	1315419	CPSF3L	INTS11	not_matched
chr1	1319380	1319400	CPSF3L	INTS11	not_matched
chr1	1321919	1321939	CPSF3L	INTS11	not_matched
chr1	1326995	1327015	CPTP	CPTP	matched
chr1	1327301	1327321	CPTP	CPTP	matched
chr1	1327417	1327437	CPTP	CPTP	matched
chr1	1327504	1327524	CPTP	CPTP	matched
chr1	1331742	1331762	TAS1R3	TAS1R3	matched
chr1	1332269	1332289	TAS1R3	TAS1R3	matched
chr1	1332694	1332714	TAS1R3	TAS1R3	matched
chr1	1332935	1332955	TAS1R3	TAS1R3	matched
chr1	1338403	1338423	DVL1	DVL1	matched
chr1	1339767	1339787	DVL1	DVL1	matched
chr1	1340128	1340148	DVL1	DVL1	matched
chr1	1342040	1342060	DVL1	DVL1	matched
chr1	1354875	1354895	MXRA8	MXRA8	matched
chr1	1355038	1355058	MXRA8	MXRA8	matched
chr1	1355229	1355249	MXRA8	MXRA8	matched
chr1	1355733	1355753	MXRA8	MXRA8	matched
chr1	1374186	1374206	AURKAIP1	AURKAIP1	matched
chr1	1374222	1374242	AURKAIP1	AURKAIP1	matched
chr1	1374334	1374354	AURKAIP1	AURKAIP1	matched
chr1	1374369	1374389	AURKAIP1	AURKAIP1	matched
chr1	1390816	1390836	CCNL2	CCNL2	matched
chr1	1395391	1395411	CCNL2	CCNL2	matched
chr1	1398598	1398618	CCNL2	CCNL2	matched
chr1	1399257	1399277	CCNL2	CCNL2	matched
chr1	1405823	1405843	MRPL20	MRPL20	matched
chr1	1406985	1407005	MRPL20	MRPL20	matched
chr1	1407151	1407171	MRPL20	MRPL20	matched
chr1	1419506	1419526	ANKRD65	ANKRD65	matched
chr1	1420069	1420089	ANKRD65	ANKRD65	matched
chr1	1420162	1420182	ANKRD65	ANKRD65	matched
chr1	1420437	1420457	ANKRD65	ANKRD65	matched
chr1	1426353	1426373	TMEM88B	TMEM88B	matched
chr1	1426378	1426398	TMEM88B	TMEM88B	matched
chr1	1427574	1427594	TMEM88B	TMEM88B	matched
chr1	1437066	1437086	VWA1	VWA1	matched
chr1	1439068	1439088	VWA1	VWA1	matched
chr1	1439161	1439181	VWA1	VWA1	matched
chr1	1439225	1439245	VWA1	VWA1	matched
chr1	1452056	1452076	ATAD3C	ATAD3C	matched
chr1	1454400	1454420	ATAD3C	ATAD3C	matched
chr1	1455451	1455471	ATAD3C	ATAD3C	matched
chr1	1455812	1455832	ATAD3C	ATAD3C	matched
chr1	1477262	1477282	ATAD3B	ATAD3B	matched
chr1	1477265	1477285	ATAD3B	ATAD3B	matched
chr1	1485071	1485091	ATAD3B	ATAD3B	matched
chr1	1486151	1486171	ATAD3B	ATAD3B	matched
chr1	1520264	1520284	ATAD3A	ATAD3A	matched
chr1	1520585	1520605	ATAD3A	ATAD3A	matched
chr1	1522799	1522819	ATAD3A	ATAD3A	matched
chr1	1523860	1523880	ATAD3A	ATAD3A	matched
chr1	1535685	1535705	TMEM240	TMEM240	matched
chr1	1535723	1535743	TMEM240	TMEM240	matched
chr1	1535767	1535787	TMEM240	TMEM240	matched
chr1	1539766	1539786	TMEM240	TMEM240	matched
chr1	1544880	1544900	SSU72	SSU72	matched
chr1	1544947	1544967	SSU72	SSU72	matched
chr1	1564882	1564902	SSU72	SSU72	matched
chr1	1574460	1574480	SSU72	SSU72	matched
chr1	1599586	1599606	C1ORF233	FNDC10	not_matched
chr1	1599649	1599669	C1ORF233	FNDC10	not_matched
chr1	1599690	1599710	C1ORF233	FNDC10	not_matched
chr1	1599890	1599910	C1ORF233	FNDC10	not_matched
chr1	1625081	1625101	MIB2	MIB2	matched
chr1	1626881	1626901	MIB2	MIB2	matched
chr1	1627292	1627312	MIB2	MIB2	matched
chr1	1627797	1627817	MIB2	MIB2	matched
chr1	1632288	1632308	MMP23B	MMP23B	matched
chr1	1633270	1633290	MMP23B	MMP23B	matched
chr1	1633803	1633823	MMP23B	MMP23B	matched
chr1	1637461	1637481	CDK11B	CDK11B	matched
chr1	1652466	1652486	CDK11B	CDK11B	matched
chr1	1670116	1670136	SLC35E2B	SLC35E2B	matched
chr1	1671546	1671566	SLC35E2B	SLC35E2B	matched
chr1	1676084	1676104	SLC35E2	SLC35E2B	not_matched
chr1	1676131	1676151	SLC35E2B	SLC35E2B	matched
chr1	1700204	1700224	MMP23B	MMP23A	not_matched
chr1	1704603	1704623	CDK11A	CDK11A	matched
chr1	1707441	1707461	CDK11A	CDK11A	matched
chr1	1709613	1709633	CDK11B	CDK11A;ENSG00000268575	not_matched
chr1	1719329	1719349	CDK11A	CDK11A	matched
chr1	1721632	1721652	CDK11B	CDK11A;ENSG00000268575	not_matched
chr1	1721650	1721670	CDK11A	CDK11A	matched
chr1	1738989	1739009	SLC35E2	ENSG00000290854;SLC35E2A	not_matched
chr1	1739314	1739334	SLC35E2	ENSG00000290854;SLC35E2A	not_matched
chr1	1739353	1739373	SLC35E2B	ENSG00000290854;SLC35E2A	not_matched
chr1	1739354	1739374	SLC35E2	ENSG00000290854;SLC35E2A	not_matched
chr1	1755375	1755395	NADK	NADK	matched
chr1	1755445	1755465	NADK	NADK	matched
chr1	1756504	1756524	NADK	NADK	matched
chr1	1765290	1765310	NADK	NADK	matched
chr1	1790542	1790562	GNB1	GNB1	matched
chr1	1804458	1804478	GNB1	GNB1	matched
chr1	1806501	1806521	GNB1	GNB1	matched
chr1	1815814	1815834	GNB1	GNB1	matched
chr1	1915713	1915733	CALML6	CALML6	matched
chr1	1916493	1916513	CALML6	CALML6	matched
chr1	1916753	1916773	CALML6	CALML6	matched
chr1	1916788	1916808	CALML6	CALML6	matched
chr1	1918119	1918139	TMEM52	TMEM52	matched
chr1	1918303	1918323	TMEM52	TMEM52	matched
chr1	1918895	1918915	TMEM52	TMEM52	matched
chr1	1919033	1919053	TMEM52	TMEM52	matched
chr1	1930239	1930259	CFAP74	CFAP74	matched
chr1	1939683	1939703	CFAP74	CFAP74	matched
chr1	1963827	1963847	CFAP74	CFAP74	matched
chr1	1988542	1988562	CFAP74	CFAP74	matched
chr1	1990891	1990911	C1ORF222	CFAP74	not_matched
chr1	1990910	1990930	C1ORF222	CFAP74	not_matched
chr1	1990916	1990936	C1ORF222	CFAP74	not_matched
chr1	1990928	1990948	C1ORF222	CFAP74	not_matched
chr1	2024936	2024956	GABRD	GABRD	matched
chr1	2025370	2025390	GABRD	GABRD	matched
chr1	2028149	2028169	GABRD	GABRD	matched
chr1	2029251	2029271	GABRD	GABRD	matched
chr1	2135257	2135277	PRKCZ	PRKCZ	matched
chr1	2148902	2148922	PRKCZ	PRKCZ	matched
chr1	2156070	2156090	PRKCZ	PRKCZ	matched
chr1	2172042	2172062	PRKCZ	PRKCZ	matched
chr1	2184529	2184549	FAAP20	FAAP20	matched
chr1	2185069	2185089	FAAP20	FAAP20	matched
chr1	2185197	2185217	FAAP20	FAAP20	matched
chr1	2185248	2185268	FAAP20	FAAP20	matched
chr1	2193798	2193818	C1ORF86	FAAP20	not_matched
chr1	2193866	2193886	C1ORF86	FAAP20	not_matched
chr1	2194029	2194049	C1ORF86	FAAP20	not_matched
chr1	2194094	2194114	C1ORF86	FAAP20	not_matched
chr1	2229321	2229341	SKI	SKI	matched
chr1	2229433	2229453	SKI	SKI	matched
chr1	2229629	2229649	SKI	SKI	matched
chr1	2269507	2269527	NEGCTRL	SKI	not_matched
chr1	2303851	2303871	SKI	SKI	matched
chr1	2358575	2358595	MORN1	MORN1	matched
chr1	2372580	2372600	MORN1	MORN1	matched
chr1	2384965	2384985	MORN1	MORN1	matched
chr1	2387459	2387479	MORN1	MORN1	matched
chr1	2395819	2395839	RER1	RER1	matched
chr1	2397148	2397168	RER1	RER1	matched
chr1	2399433	2399453	RER1	RER1	matched
chr1	2400869	2400889	RER1	RER1	matched
chr1	2408510	2408530	PEX10	PEX10	matched
chr1	2408805	2408825	PEX10	PEX10	matched
chr1	2410359	2410379	PEX10	PEX10	matched
chr1	2412433	2412453	PEX10	PEX10	matched
chr1	2480185	2480205	PLCH2	PLCH2	matched
chr1	2489356	2489376	PLCH2	PLCH2	matched
chr1	2494920	2494940	PLCH2	PLCH2	matched
chr1	2496895	2496915	PLCH2	PLCH2	matched
chr1	2515624	2515644	PANK4	PANK4	matched
chr1	2519197	2519217	PANK4	PANK4	matched
chr1	2520809	2520829	PANK4	PANK4	matched
chr1	2521724	2521744	PANK4	PANK4	matched
chr1	2529690	2529710	HES5	HES5	matched
chr1	2529847	2529867	HES5	HES5	matched
chr1	2529921	2529941	HES5	HES5	matched
chr1	2529979	2529999	HES5	HES5	matched
chr1	2557782	2557802	TNFRSF14	TNFRSF14	matched
chr1	2558334	2558354	TNFRSF14	TNFRSF14	matched
chr1	2558446	2558466	TNFRSF14	TNFRSF14	matched
chr1	2560660	2560680	TNFRSF14	TNFRSF14	matched
chr1	2586891	2586911	FAM213B	PRXL2B	not_matched
chr1	2587110	2587130	FAM213B	PRXL2B	not_matched
chr1	2587170	2587190	FAM213B	PRXL2B	not_matched
chr1	2587770	2587790	FAM213B	PRXL2B	not_matched
chr1	2598208	2598228	MMEL1	MMEL1	matched
chr1	2605573	2605593	MMEL1	MMEL1	matched
chr1	2609687	2609707	MMEL1	MMEL1	matched
chr1	2609798	2609818	MMEL1	MMEL1	matched
chr1	2645341	2645361	TTC34	TTC34	matched
chr1	2785858	2785878	TTC34	TTC34	matched
chr1	2787558	2787578	TTC34	TTC34	matched
chr1	2787697	2787717	TTC34	TTC34	matched
chr1	3021798	3021818	ACTRT2	ACTRT2	matched
chr1	3021906	3021926	ACTRT2	ACTRT2	matched
chr1	3022081	3022101	ACTRT2	ACTRT2	matched
chr1	3022216	3022236	ACTRT2	ACTRT2	matched
chr1	3385213	3385233	PRDM16	PRDM16	matched
chr1	3404832	3404852	PRDM16	PRDM16	matched
chr1	3411456	3411476	PRDM16	PRDM16	matched
chr1	3412010	3412030	PRDM16	PRDM16	matched
chr1	3417024	3417044	NEGCTRL	PRDM16	not_matched
chr1	3463530	3463550	ARHGEF16	ARHGEF16	matched
chr1	3466148	3466168	ARHGEF16	ARHGEF16	matched
chr1	3467267	3467287	ARHGEF16	ARHGEF16	matched
chr1	3469434	3469454	ARHGEF16	ARHGEF16	matched
chr1	3507806	3507826	MEGF6	MEGF6	matched
chr1	3509880	3509900	MEGF6	MEGF6	matched
chr1	3511569	3511589	MEGF6	MEGF6	matched
chr1	3579817	3579837	MEGF6	MEGF6	matched
chr1	3625101	3625121	TPRG1L	TPRG1L	matched
chr1	3625247	3625267	TPRG1L	TPRG1L	matched
chr1	3625715	3625735	TPRG1L	TPRG1L	matched
chr1	3625852	3625872	TPRG1L	TPRG1L	matched
chr1	3635234	3635254	WRAP73	WRAP73	matched
chr1	3635964	3635984	WRAP73	WRAP73	matched
chr1	3646738	3646758	WRAP73	WRAP73	matched
chr1	3647533	3647553	WRAP73	WRAP73	matched
chr1	3683119	3683139	TP73	TP73	matched
chr1	3707739	3707759	TP73	TP73	matched
chr1	3722121	3722141	TP73	TP73	matched
chr1	3723384	3723404	TP73	TP73	matched
chr1	3754107	3754127	CCDC27	CCDC27	matched
chr1	3756759	3756779	CCDC27	CCDC27	matched
chr1	3761306	3761326	CCDC27	CCDC27	matched
chr1	3763094	3763114	CCDC27	CCDC27	matched
chr1	3775390	3775410	SMIM1	SMIM1	matched
chr1	3775405	3775425	SMIM1	SMIM1	matched
chr1	3775423	3775443	SMIM1	SMIM1	matched
chr1	3775784	3775804	SMIM1	SMIM1	matched
chr1	3785128	3785148	LRRC47	LRRC47	matched
chr1	3786913	3786933	LRRC47	LRRC47	matched
chr1	3787226	3787246	LRRC47	LRRC47	matched
chr1	3796155	3796175	LRRC47	LRRC47	matched
chr1	3833869	3833889	CEP104	CEP104	matched
chr1	3835055	3835075	CEP104	CEP104	matched
chr1	3836634	3836654	CEP104	CEP104	matched
chr1	3848624	3848644	CEP104	CEP104	matched
chr1	3858785	3858805	DFFB	DFFB	matched
chr1	3865836	3865856	DFFB	DFFB	matched
chr1	3865987	3866007	DFFB	DFFB	matched
chr1	3869682	3869702	DFFB	DFFB	matched
chr1	3890776	3890796	C1ORF174	C1ORF174	matched
chr1	3890806	3890826	C1ORF174	C1ORF174	matched
chr1	3890939	3890959	C1ORF174	C1ORF174	matched
chr1	3890998	3891018	C1ORF174	C1ORF174	matched
chr1	3917882	3917902	NEGCTRL	*	empty
chr1	4711956	4711976	AJAP1	AJAP1	matched
chr1	4712053	4712073	AJAP1	AJAP1	matched
chr1	4712552	4712572	AJAP1	AJAP1	matched
chr1	4772288	4772308	AJAP1	AJAP1	matched
chr1	5631876	5631896	NEGCTRL	ENSG00000236948	not_matched
chr1	5887271	5887291	NPHP4	NPHP4	matched
chr1	5905352	5905372	NPHP4	NPHP4	matched
chr1	5948181	5948201	NPHP4	NPHP4	matched
chr1	5969210	5969230	NPHP4	NPHP4	matched
chr1	6041827	6041847	KCNAB2	KCNAB2	matched
chr1	6082216	6082236	KCNAB2	KCNAB2	matched
chr1	6089029	6089049	KCNAB2	KCNAB2	matched
chr1	6095387	6095407	KCNAB2	KCNAB2	matched
chr1	6128996	6129016	CHD5	CHD5	matched
chr1	6142220	6142240	CHD5	CHD5	matched
chr1	6146337	6146357	CHD5	CHD5	matched
chr1	6149293	6149313	CHD5	CHD5	matched
chr1	6197665	6197685	RPL22	RPL22	matched
chr1	6197736	6197756	RPL22	RPL22	matched
chr1	6206718	6206738	RNF207	RNF207	matched
chr1	6208963	6208983	RNF207	RNF207	matched
chr1	6209267	6209287	RNF207	RNF207	matched
chr1	6211034	6211054	RNF207	RNF207	matched
chr1	6232021	6232041	ICMT	ICMT	matched
chr1	6233518	6233538	ICMT	ICMT	matched
chr1	6233609	6233629	ICMT	ICMT	matched
chr1	6234943	6234963	ICMT	ICMT	matched
chr1	6244424	6244444	HES3	HES3	matched
chr1	6244607	6244627	HES3	HES3	matched
chr1	6245171	6245191	HES3	HES3	matched
chr1	6245289	6245309	HES3	HES3	matched
chr1	6249991	6250011	GPR153	GPR153	matched
chr1	6251339	6251359	GPR153	GPR153	matched
chr1	6253798	6253818	GPR153	GPR153	matched
chr1	6254736	6254756	GPR153	GPR153	matched
chr1	6327403	6327423	ACOT7	ACOT7	matched
chr1	6333521	6333541	ACOT7	ACOT7	matched
chr1	6339549	6339569	ACOT7	ACOT7	matched
chr1	6349840	6349860	ACOT7	ACOT7	matched
chr1	6419060	6419080	HES2	HES2	matched
chr1	6419131	6419151	HES2	HES2	matched
chr1	6419315	6419335	HES2	HES2	matched
chr1	6419636	6419656	HES2	HES2	matched
chr1	6428391	6428411	ESPN	ESPN	matched
chr1	6440677	6440697	ESPN	ESPN	matched
chr1	6444548	6444568	ESPN	ESPN	matched
chr1	6445734	6445754	ESPN	ESPN	matched
chr1	6462852	6462872	TNFRSF25	TNFRSF25	matched
chr1	6464357	6464377	TNFRSF25	TNFRSF25	matched
chr1	6464581	6464601	TNFRSF25	TNFRSF25	matched
chr1	6465111	6465131	TNFRSF25	TNFRSF25	matched
chr1	6470540	6470560	PLEKHG5	PLEKHG5	matched
chr1	6473420	6473440	PLEKHG5	PLEKHG5	matched
chr1	6474463	6474483	PLEKHG5	PLEKHG5	matched
chr1	6475128	6475148	PLEKHG5	PLEKHG5	matched
chr1	6532638	6532658	NOL9	NOL9	matched
chr1	6541900	6541920	NOL9	NOL9	matched
chr1	6549577	6549597	NOL9	NOL9	matched
chr1	6550548	6550568	NOL9	NOL9	matched
chr1	6574620	6574640	TAS1R1	TAS1R1	matched
chr1	6574817	6574837	TAS1R1	TAS1R1	matched
chr1	6574973	6574993	TAS1R1	TAS1R1	matched
chr1	6575298	6575318	TAS1R1	TAS1R1	matched
chr1	6580947	6580967	ZBTB48	ZBTB48	matched
chr1	6582209	6582229	ZBTB48	ZBTB48	matched
chr1	6586020	6586040	ZBTB48	ZBTB48	matched
chr1	6587545	6587565	ZBTB48	ZBTB48	matched
chr1	6599390	6599410	KLHL21	KLHL21	matched
chr1	6601878	6601898	KLHL21	KLHL21	matched
chr1	6602071	6602091	KLHL21	KLHL21	matched
chr1	6602504	6602524	KLHL21	KLHL21	matched
chr1	6616757	6616777	PHF13	PHF13	matched
chr1	6620031	6620051	PHF13	PHF13	matched
chr1	6620086	6620106	PHF13	PHF13	matched
chr1	6620190	6620210	PHF13	PHF13	matched
chr1	6625285	6625305	THAP3	THAP3	matched
chr1	6628526	6628546	THAP3	THAP3	matched
chr1	6628633	6628653	THAP3	THAP3	matched
chr1	6628662	6628682	THAP3	THAP3	matched
chr1	6645883	6645903	DNAJC11	DNAJC11	matched
chr1	6653991	6654011	DNAJC11	DNAJC11	matched
chr1	6654025	6654045	DNAJC11	DNAJC11	matched
chr1	6678446	6678466	DNAJC11	DNAJC11	matched
chr1	7003017	7003036	NEGCTRL	CAMTA1	not_matched
chr1	7467826	7467846	CAMTA1	CAMTA1	matched
chr1	7664475	7664495	CAMTA1	CAMTA1	matched
chr1	7665075	7665095	CAMTA1	CAMTA1	matched
chr1	7736387	7736407	CAMTA1	CAMTA1	matched
chr1	7773464	7773484	VAMP3	VAMP3	matched
chr1	7773489	7773509	VAMP3	VAMP3	matched
chr1	7777170	7777190	VAMP3	VAMP3	matched
chr1	7777227	7777247	VAMP3	VAMP3	matched
chr1	7786804	7786824	PER3	PER3	matched
chr1	7810539	7810559	PER3	PER3	matched
chr1	7820513	7820533	PER3	PER3	matched
chr1	7826542	7826562	PER3	PER3	matched
chr1	7850832	7850852	UTS2	UTS2	matched
chr1	7850851	7850871	UTS2	UTS2	matched
chr1	7850892	7850912	UTS2	UTS2	matched
chr1	7853331	7853351	UTS2	UTS2	matched
chr1	7935102	7935122	TNFRSF9	TNFRSF9	matched
chr1	7937713	7937733	TNFRSF9	TNFRSF9	matched
chr1	7938724	7938744	TNFRSF9	TNFRSF9	matched
chr1	7938767	7938787	TNFRSF9	TNFRSF9	matched
chr1	7965361	7965381	PARK7	PARK7	matched
chr1	7969337	7969357	PARK7	PARK7	matched
chr1	7969382	7969402	PARK7	PARK7	matched
chr1	8013754	8013774	ERRFI1	ERRFI1	matched
chr1	8014116	8014136	ERRFI1	ERRFI1	matched
chr1	8014290	8014310	ERRFI1	ERRFI1	matched
chr1	8015355	8015375	ERRFI1	ERRFI1	matched
chr1	8324462	8324482	SLC45A1	SLC45A1	matched
chr1	8325314	8325334	SLC45A1	SLC45A1	matched
chr1	8325935	8325955	SLC45A1	SLC45A1	matched
chr1	8330623	8330643	SLC45A1	SLC45A1	matched
chr1	8362827	8362847	RERE	RERE	matched
chr1	8495077	8495097	RERE	RERE	matched
chr1	8541256	8541276	RERE	RERE	matched
chr1	8624357	8624377	RERE	RERE	matched
chr1	8865410	8865430	ENO1	ENO1	matched
chr1	8866324	8866344	ENO1	ENO1	matched
chr1	8868008	8868028	ENO1	ENO1	matched
chr1	8870442	8870462	ENO1	ENO1	matched
chr1	8949322	8949342	CA6	CA6	matched
chr1	8949419	8949439	CA6	CA6	matched
chr1	8957263	8957283	CA6	CA6	matched
chr1	8958980	8959000	CA6	CA6	matched
chr1	9013622	9013642	SLC2A7	SLC2A7	matched
chr1	9015118	9015138	SLC2A7	SLC2A7	matched
chr1	9018274	9018294	SLC2A7	SLC2A7	matched
chr1	9024980	9025000	SLC2A7	SLC2A7	matched
chr1	9041778	9041798	SLC2A5	SLC2A5	matched
chr1	9041904	9041924	SLC2A5	SLC2A5	matched
chr1	9057474	9057494	SLC2A5	SLC2A5	matched
chr1	9058177	9058197	SLC2A5	SLC2A5	matched
chr1	9111273	9111293	GPR157	GPR157	matched
chr1	9111368	9111388	GPR157	GPR157	matched
chr1	9128709	9128729	GPR157	GPR157	matched
chr1	9128782	9128802	GPR157	GPR157	matched
chr1	9245076	9245096	H6PD	H6PD	matched
chr1	9245531	9245551	H6PD	H6PD	matched
chr1	9263518	9263538	H6PD	H6PD	matched
chr1	9263819	9263839	H6PD	H6PD	matched
chr1	9356025	9356045	SPSB1	SPSB1	matched
chr1	9356134	9356154	SPSB1	SPSB1	matched
chr1	9356181	9356201	SPSB1	SPSB1	matched
chr1	9356270	9356290	SPSB1	SPSB1	matched
chr1	9553611	9553631	SLC25A33	SLC25A33	matched
chr1	9553687	9553707	SLC25A33	SLC25A33	matched
chr1	9567280	9567300	SLC25A33	SLC25A33	matched
chr1	9576601	9576621	RPL9_POSCTRL	SLC25A33;ENSG00000231181	not_matched
chr1	9579986	9580006	SLC25A33	SLC25A33	matched
chr1	9595889	9595909	TMEM201	TMEM201	matched
chr1	9601117	9601137	TMEM201	TMEM201	matched
chr1	9602154	9602174	TMEM201	TMEM201	matched
chr1	9607619	9607639	TMEM201	TMEM201	matched
chr1	9653811	9653831	C1ORF200	PIK3CD;PIK3CD-AS1	not_matched
chr1	9653902	9653922	C1ORF200	PIK3CD;PIK3CD-AS1	not_matched
chr1	9654228	9654248	C1ORF200	PIK3CD;PIK3CD-AS1	not_matched
chr1	9654427	9654447	C1ORF200	PIK3CD;PIK3CD-AS1	not_matched
chr1	9715900	9715920	PIK3CD	PIK3CD	matched
chr1	9716515	9716535	PIK3CD	PIK3CD	matched
chr1	9720145	9720165	PIK3CD	PIK3CD	matched
chr1	9721209	9721229	PIK3CD	PIK3CD	matched
chr1	9735545	9735565	CLSTN1	CLSTN1	matched
chr1	9741114	9741134	CLSTN1	CLSTN1	matched
chr1	9743924	9743944	CLSTN1	CLSTN1	matched
chr1	9744463	9744483	CLSTN1	CLSTN1	matched
chr1	9871238	9871258	CTNNBIP1	CTNNBIP1	matched
chr1	9871264	9871284	CTNNBIP1	CTNNBIP1	matched
chr1	9872030	9872050	CTNNBIP1	CTNNBIP1	matched
chr1	9872043	9872063	CTNNBIP1	CTNNBIP1	matched
chr1	9932878	9932898	LZIC	LZIC	matched
chr1	9934773	9934793	LZIC	LZIC	matched
chr1	9934803	9934823	LZIC	LZIC	matched
chr1	9936531	9936551	LZIC	LZIC	matched
chr1	9975652	9975672	NMNAT1	NMNAT1	matched
chr1	9981030	9981050	NMNAT1	NMNAT1	matched
chr1	9982373	9982393	NMNAT1	NMNAT1	matched
chr1	10007615	10007635	RBP7	RBP7	matched
chr1	10007650	10007670	RBP7	RBP7	matched
chr1	10007703	10007723	RBP7	RBP7	matched
chr1	10007726	10007746	RBP7	RBP7	matched
chr1	10095555	10095575	UBE4B	UBE4B	matched
chr1	10130791	10130811	UBE4B	UBE4B	matched
chr1	10135133	10135153	UBE4B	UBE4B	matched
